type,category,question,options,answer,difficulty,explanation
aptitude,logic_puzzles,"There are 5 switches, but they are not labelled. Each switch corresponds to one of five light bulbs in a room. Each light bulb is off to start with. You can turn the lights on and off as many times as you want, but you can only enter the room one time to observe the bulbs. How can you figure out which switch corresponds to which light bulb?","[""Turn the switches on and off in a specific pattern, then observe the bulbs"", ""Use a process of elimination to find the correct switches"", ""Turn two switches on for 5 minutes, then turn one off and immediately enter the room"", ""Turn the switches on and off in a random pattern, then try to guess"", ""Use a hint from a friend who has been in the room before""]","Turn two switches on for 5 minutes, then turn one off and immediately enter the room",hard,"By turning two switches on for 5 minutes, the corresponding bulbs will be hot. Then, turn one switch off and immediately enter the room. The hot bulb that is still on corresponds to one switch, the hot bulb that is off corresponds to another, and the cold bulbs can be figured out with a process of elimination."
aptitude,logic_puzzles,"You have 8 balls, and one will be slightly heavier or lighter than the others. How can you find the heavier or lighter ball in only 2 weighings on a balance scale?","[""Weigh all the balls against each other, one at a time"", ""Weigh 3 balls against 3 balls, then weigh the remaining 2 balls against each other"", ""Weigh 4 balls against 4 balls, then weigh the remaining balls against each other"", ""Weigh 2 balls against 2 balls, then weigh the remaining 4 balls against each other"", ""Weigh 1 ball against 1 ball, then weigh the remaining 6 balls against each other""]","Weigh 3 balls against 3 balls, then weigh the remaining 2 balls against each other",hard,"Weighing 3 balls against 3 balls will show if the heavier or lighter ball is in the group of 3 or the group of 2. If the two sides are balanced, the remaining 2 balls can be weighed against each other to find the heavier or lighter ball."
aptitude,logic_puzzles,A bat and a ball together cost $1.10. The bat costs $1.00 more than the ball. How much does the ball cost?,"[""$0.05"", ""$0.10"", ""$0.15"", ""$0.20"", ""$0.25""]",$0.05,hard,"If the bat costs $1.00 more than the ball, and the bat and ball together cost $1.10, then the ball must cost $0.05. The bat would then cost $1.05, which is $1.00 more than the ball."
aptitude,logic_puzzles,"There are three switches, but they are not labelled. Each switch corresponds to one of three light bulbs in a room. Each light bulb is off to start with. You can turn the lights on and off as many times as you want, but you can only enter the room one time to observe the bulbs. How can you figure out which switch corresponds to which light bulb?","[""Turn the switches on and off in a specific pattern, then observe the bulbs"", ""Use a process of elimination to find the correct switches"", ""Turn two switches on for 5 minutes, then turn one off and immediately enter the room"", ""Turn the switches on and off in a random pattern, then try to guess"", ""Use a hint from a friend who has been in the room before""]","Turn the switches on and off in a specific pattern, then observe the bulbs",hard,"By turning the switches on and off in a specific pattern (such as switch 1 for 5 minutes, then switch 2 for 5 minutes, then switch 3 for 5 minutes), you can figure out which switch corresponds to which light bulb by observing the bulbs when you enter the room."
aptitude,logic_puzzles,A woman has two coins that add up to 30 cents. One coin is not a nickel. What are the two coins?,"[""A quarter and a nickel"", ""A quarter and a dime"", ""A dime and a dime"", ""A nickel and a quarter"", ""A dime and a nickel""]",A quarter and a nickel,hard,"The puzzle states that 'one coin is not a nickel'. This does not mean that one of the coins cannot be a nickel, but rather that one of the coins is not a nickel. Therefore, the two coins can be a quarter (25 cents) and a nickel (5 cents), which add up to 30 cents."
aptitude,logic_puzzles,"You are in a room with three doors. Behind one door is a beautiful princess, behind another door is a fire-breathing dragon, and behind the third door is a room filled with gold. However, the doors are labelled incorrectly. How can you figure out which door leads to which room?","[""Ask one of the guards which door leads to the princess"", ""Ask one of the guards which door leads to the dragon"", ""Ask one of the guards which door leads to the gold"", ""Open one of the doors, then ask one of the guards which door leads to the princess"", ""Open one of the doors, then ask one of the guards which door leads to the dragon""]",Ask one of the guards which door leads to the dragon,hard,"If you ask one of the guards which door leads to the dragon, and the guard points to a door, you can then safely assume that the door the guard pointed to does not lead to the dragon (since the doors are labelled incorrectly). You can then open one of the other two doors, and if you find the princess, you can then figure out which door leads to the gold. If you find the gold, you can then figure out which door leads to the princess."
aptitude,logic_puzzles,"There are 5 houses in a row, each painted a different colour: blue, green, red, white, and yellow. Each house is occupied by a person of a different nationality: American, British, Canadian, Indian, and Japanese. Each person has a different favourite drink: coffee, tea, milk, soda, and water. Using the following clues, can you determine the colour of each house, the nationality of its occupant, and their favourite drink?","[""The Canadian lives in the first house"", ""The person who drinks milk lives next to the person who owns the yellow house"", ""The person who owns the red house does not live next to the person who drinks coffee"", ""The American lives in the house next to the person who drinks soda"", ""The person who owns the green house drinks tea""]",The person who owns the green house drinks tea,hard,"This is a classic example of a 'logic grid' puzzle. By using the given clues, you can start to eliminate possibilities and figure out the colour of each house, the nationality of its occupant, and their favourite drink. For example, if the person who owns the green house drinks tea, you can then use the other clues to figure out the rest of the information."
aptitude,logic_puzzles,"A man is looking at a photograph of someone. His friend asks him, 'Who is in the picture?' The man replies, 'Brothers and sisters, I have none. But that man's father is my father's son.' Who is in the picture?","[""The man's son"", ""The man's father"", ""The man's brother"", ""The man himself"", ""The man's grandfather""]",The man's son,hard,"The man says 'that man's father is my father's son'. This means that the father of the man in the picture is the son of the man's father. Since the man has no brothers, the son of the man's father must be the man himself. Therefore, the man in the picture must be the man's son."
aptitude,logic_puzzles,You have a 3-gallon bucket and a 5-gallon bucket. How can you measure out exactly 4 gallons of water using only these two buckets?,"[""Fill the 5-gallon bucket completely, then pour water from the 5-gallon bucket into the 3-gallon bucket until the 3-gallon bucket is full"", ""Fill the 3-gallon bucket completely, then pour water from the 3-gallon bucket into the 5-gallon bucket until the 5-gallon bucket is full"", ""Fill the 5-gallon bucket completely, then pour water from the 5-gallon bucket into the 3-gallon bucket until the 3-gallon bucket is full, then empty the 3-gallon bucket and repeat the process"", ""Fill the 3-gallon bucket completely, then pour water from the 3-gallon bucket into the 5-gallon bucket until the 5-gallon bucket is full, then empty the 3-gallon bucket and repeat the process"", ""Fill the 5-gallon bucket completely, then pour water from the 5-gallon bucket into the 3-gallon bucket until the 3-gallon bucket is full, then empty the 5-gallon bucket and repeat the process""]","Fill the 5-gallon bucket completely, then pour water from the 5-gallon bucket into the 3-gallon bucket until the 3-gallon bucket is full, then empty the 3-gallon bucket and repeat the process",hard,"By filling the 5-gallon bucket completely, then pouring water from the 5-gallon bucket into the 3-gallon bucket until the 3-gallon bucket is full, you will have 2 gallons of water left in the 5-gallon bucket. Then, empty the 3-gallon bucket and repeat the process. This time, you will have 1 gallon of water left in the 5-gallon bucket, and 3 gallons of water in the 3-gallon bucket (since you poured 2 gallons into the 3-gallon bucket, and it already had 1 gallon). Therefore, you will have exactly 4 gallons of water."
aptitude,logic_puzzles,"A woman has a fox, a goose, and a sack of beans. She must cross a river, but her boat can only hold herself and one of the three items at a time. If the fox is left alone with the goose, the fox will eat the goose. If the goose is left alone with the beans, the goose will eat the beans. How can the woman get everything across the river safely?","[""Take the goose across the river first, then go back and get the fox"", ""Take the fox across the river first, then go back and get the goose"", ""Take the beans across the river first, then go back and get the goose"", ""Take the goose across the river first, then go back and get the beans"", ""Take the fox across the river first, then go back and get the beans""]","Take the goose across the river first, then go back and get the beans",hard,"The woman should take the goose across the river first, then go back and get the beans. Next, she should take the beans across the river and leave them there, then go back and get the fox. Finally, she should take the fox across the river and leave it there with the beans, then go back and get the goose. This way, the fox and the goose are never left together, and the goose and the beans are never left together."
aptitude,logic_puzzles,"There are three boxes, one containing only apples, one containing only oranges, and one containing both apples and oranges. The boxes are labelled, but the labels are incorrect. How can you figure out which box contains which type of fruit by only opening one box?","[""Open the box labelled 'apples and oranges'"", ""Open the box labelled 'apples'"", ""Open the box labelled 'oranges'"", ""Open the box labelled 'apples' and take out one fruit"", ""Open the box labelled 'oranges' and take out one fruit""]",Open the box labelled 'apples and oranges',hard,"By opening the box labelled 'apples and oranges', you can see if it contains only one type of fruit or both. If it contains only one type of fruit, you can then figure out which box contains which type of fruit. For example, if the box labelled 'apples and oranges' contains only apples, you can then conclude that the box labelled 'apples' must contain oranges, and the box labelled 'oranges' must contain both apples and oranges."
